# lat,lon,elevation,time
5.048934100000000313e+01,1.635662599999999856e+01,5.597999999999999545e+02,1.662884136000000000e+09
5.048933799999999650e+01,1.635660899999999884e+01,5.602000000000000455e+02,1.662884137000000000e+09
5.048933600000000155e+01,1.635660199999999875e+01,5.603999999999999773e+02,1.662884138000000000e+09
5.048932899999999790e+01,1.635659899999999922e+01,5.606000000000000227e+02,1.662884139000000000e+09
5.048931799999999726e+01,1.635659599999999969e+01,5.610000000000000000e+02,1.662884140000000000e+09
5.048930699999999661e+01,1.635659100000000166e+01,5.615000000000000000e+02,1.662884141000000000e+09
5.048929700000000054e+01,1.635658799999999857e+01,5.617999999999999545e+02,1.662884142000000000e+09
5.048928599999999989e+01,1.635658400000000157e+01,5.622000000000000455e+02,1.662884143000000000e+09
5.048927400000000176e+01,1.635657600000000045e+01,5.627000000000000455e+02,1.662884144000000000e+09
5.048926399999999859e+01,1.635656499999999980e+01,5.631000000000000227e+02,1.662884145000000000e+09
5.048925899999999700e+01,1.635655399999999915e+01,5.635000000000000000e+02,1.662884146000000000e+09
5.048925299999999794e+01,1.635655399999999915e+01,5.637000000000000455e+02,1.662884147000000000e+09
5.048924699999999888e+01,1.635655300000000167e+01,5.638999999999999773e+02,1.662884148000000000e+09
5.048924099999999981e+01,1.635655399999999915e+01,5.641000000000000227e+02,1.662884149000000000e+09
5.048923400000000328e+01,1.635655099999999962e+01,5.643999999999999773e+02,1.662884150000000000e+09
5.048922799999999711e+01,1.635653699999999944e+01,5.647999999999999545e+02,1.662884151000000000e+09
5.048922499999999758e+01,1.635652599999999879e+01,5.650000000000000000e+02,1.662884152000000000e+09
5.048922199999999805e+01,1.635652400000000029e+01,5.651000000000000227e+02,1.662884153000000000e+09
5.048922600000000216e+01,1.635651999999999973e+01,5.652999999999999545e+02,1.662884154000000000e+09
5.048922600000000216e+01,1.635651400000000066e+01,5.655000000000000000e+02,1.662884155000000000e+09
5.048922100000000057e+01,1.635650899999999908e+01,5.657000000000000455e+02,1.662884156000000000e+09
5.048921399999999693e+01,1.635650499999999852e+01,5.658999999999999773e+02,1.662884157000000000e+09
5.048920999999999992e+01,1.635650300000000001e+01,5.661000000000000227e+02,1.662884158000000000e+09
5.048920799999999787e+01,1.635650400000000104e+01,5.662000000000000455e+02,1.662884159000000000e+09
5.048920400000000086e+01,1.635650300000000001e+01,5.662999999999999545e+02,1.662884160000000000e+09
5.048919300000000021e+01,1.635649899999999946e+01,5.667000000000000455e+02,1.662884161000000000e+09
5.048918199999999956e+01,1.635649799999999843e+01,5.671000000000000227e+02,1.662884162000000000e+09
5.048917500000000302e+01,1.635649599999999992e+01,5.673999999999999773e+02,1.662884163000000000e+09
5.048917200000000349e+01,1.635649599999999992e+01,5.675000000000000000e+02,1.662884164000000000e+09
5.048916299999999779e+01,1.635648799999999881e+01,5.677999999999999545e+02,1.662884165000000000e+09
5.048915099999999967e+01,1.635647499999999965e+01,5.683999999999999773e+02,1.662884166000000000e+09
5.048914299999999855e+01,1.635646300000000153e+01,5.687999999999999545e+02,1.662884167000000000e+09
5.048913699999999949e+01,1.635645299999999835e+01,5.691000000000000227e+02,1.662884168000000000e+09
5.048913100000000043e+01,1.635645099999999985e+01,5.692999999999999545e+02,1.662884169000000000e+09
5.048912700000000342e+01,1.635644800000000032e+01,5.695000000000000000e+02,1.662884170000000000e+09
5.048912299999999931e+01,1.635643800000000070e+01,5.697000000000000455e+02,1.662884171000000000e+09
5.048912399999999678e+01,1.635643500000000117e+01,5.697999999999999545e+02,1.662884172000000000e+09
5.048911900000000230e+01,1.635643599999999864e+01,5.700000000000000000e+02,1.662884173000000000e+09
5.048910699999999707e+01,1.635643400000000014e+01,5.703999999999999773e+02,1.662884174000000000e+09
5.048909600000000353e+01,1.635643900000000173e+01,5.707999999999999545e+02,1.662884175000000000e+09
5.048909299999999689e+01,1.635645200000000088e+01,5.712000000000000455e+02,1.662884176000000000e+09
5.048909100000000194e+01,1.635646099999999947e+01,5.713999999999999773e+02,1.662884177000000000e+09
5.048908999999999736e+01,1.635646900000000059e+01,5.716000000000000227e+02,1.662884178000000000e+09
5.048908399999999830e+01,1.635646900000000059e+01,5.717999999999999545e+02,1.662884179000000000e+09
5.048906699999999859e+01,1.635644800000000032e+01,5.726000000000000227e+02,1.662884180000000000e+09
5.048905700000000252e+01,1.635644699999999929e+01,5.728999999999999773e+02,1.662884181000000000e+09
5.048904900000000140e+01,1.635645200000000088e+01,5.732000000000000455e+02,1.662884182000000000e+09
5.048903899999999823e+01,1.635645699999999891e+01,5.736000000000000227e+02,1.662884183000000000e+09
5.048902499999999804e+01,1.635644500000000079e+01,5.741000000000000227e+02,1.662884184000000000e+09
5.048901399999999740e+01,1.635643699999999967e+01,5.745000000000000000e+02,1.662884185000000000e+09
5.048900100000000180e+01,1.635643800000000070e+01,5.750000000000000000e+02,1.662884186000000000e+09
5.048899300000000068e+01,1.635644699999999929e+01,5.752999999999999545e+02,1.662884187000000000e+09
5.048898200000000003e+01,1.635646200000000050e+01,5.757999999999999545e+02,1.662884188000000000e+09
5.048896299999999826e+01,1.635646099999999947e+01,5.763999999999999773e+02,1.662884189000000000e+09
5.048895300000000219e+01,1.635645399999999938e+01,5.767999999999999545e+02,1.662884190000000000e+09
5.048894800000000060e+01,1.635645699999999891e+01,5.770000000000000000e+02,1.662884191000000000e+09
5.048894700000000313e+01,1.635645900000000097e+01,5.770000000000000000e+02,1.662884192000000000e+09
5.048894899999999808e+01,1.635646900000000059e+01,5.772000000000000455e+02,1.662884193000000000e+09
5.048895399999999967e+01,1.635647399999999863e+01,5.773999999999999773e+02,1.662884194000000000e+09
5.048895799999999667e+01,1.635648199999999974e+01,5.776000000000000227e+02,1.662884195000000000e+09
5.048896500000000032e+01,1.635648700000000133e+01,5.778999999999999773e+02,1.662884196000000000e+09
5.048896700000000237e+01,1.635649099999999834e+01,5.780000000000000000e+02,1.662884197000000000e+09
5.048896299999999826e+01,1.635649199999999936e+01,5.781000000000000227e+02,1.662884198000000000e+09
5.048895799999999667e+01,1.635648700000000133e+01,5.782999999999999545e+02,1.662884199000000000e+09
5.048895399999999967e+01,1.635648300000000077e+01,5.785000000000000000e+02,1.662884200000000000e+09
5.048895000000000266e+01,1.635648199999999974e+01,5.786000000000000227e+02,1.662884201000000000e+09
5.048894299999999902e+01,1.635648199999999974e+01,5.787999999999999545e+02,1.662884202000000000e+09
5.048893400000000042e+01,1.635647900000000021e+01,5.791000000000000227e+02,1.662884203000000000e+09
5.048892599999999931e+01,1.635647399999999863e+01,5.793999999999999773e+02,1.662884204000000000e+09
5.048892099999999772e+01,1.635647200000000012e+01,5.796000000000000227e+02,1.662884205000000000e+09
5.048891600000000324e+01,1.635646900000000059e+01,5.797000000000000455e+02,1.662884206000000000e+09
5.048891400000000118e+01,1.635646300000000153e+01,5.798999999999999773e+02,1.662884207000000000e+09
5.048891400000000118e+01,1.635644800000000032e+01,5.802000000000000455e+02,1.662884208000000000e+09
5.048891100000000165e+01,1.635643400000000014e+01,5.805000000000000000e+02,1.662884209000000000e+09
5.048890399999999801e+01,1.635641700000000043e+01,5.808999999999999773e+02,1.662884210000000000e+09
5.048890000000000100e+01,1.635640199999999922e+01,5.812999999999999545e+02,1.662884211000000000e+09
5.048889400000000194e+01,1.635638900000000007e+01,5.816000000000000227e+02,1.662884212000000000e+09
5.048888900000000035e+01,1.635637600000000091e+01,5.818999999999999773e+02,1.662884213000000000e+09
5.048888099999999923e+01,1.635636600000000129e+01,5.822999999999999545e+02,1.662884214000000000e+09
5.048887799999999970e+01,1.635635200000000111e+01,5.826000000000000227e+02,1.662884215000000000e+09
5.048887200000000064e+01,1.635633899999999841e+01,5.828999999999999773e+02,1.662884216000000000e+09
5.048887200000000064e+01,1.635632999999999981e+01,5.831000000000000227e+02,1.662884217000000000e+09
5.048887500000000017e+01,1.635632100000000122e+01,5.832999999999999545e+02,1.662884218000000000e+09
5.048887599999999765e+01,1.635631199999999907e+01,5.835000000000000000e+02,1.662884219000000000e+09
5.048886999999999858e+01,1.635629799999999889e+01,5.838999999999999773e+02,1.662884220000000000e+09
5.048886099999999999e+01,1.635628399999999871e+01,5.842999999999999545e+02,1.662884221000000000e+09
5.048885200000000140e+01,1.635626699999999900e+01,5.847999999999999545e+02,1.662884222000000000e+09
5.048884699999999981e+01,1.635624699999999976e+01,5.852000000000000455e+02,1.662884223000000000e+09
5.048884400000000028e+01,1.635623299999999958e+01,5.856000000000000227e+02,1.662884224000000000e+09
5.048884000000000327e+01,1.635622599999999949e+01,5.857999999999999545e+02,1.662884225000000000e+09
5.048883800000000122e+01,1.635622400000000098e+01,5.857999999999999545e+02,1.662884226000000000e+09
5.048883599999999916e+01,1.635622599999999949e+01,5.858999999999999773e+02,1.662884227000000000e+09
5.048883200000000215e+01,1.635622199999999893e+01,5.861000000000000227e+02,1.662884228000000000e+09
5.048882700000000057e+01,1.635621700000000089e+01,5.862999999999999545e+02,1.662884229000000000e+09
5.048881899999999945e+01,1.635621300000000033e+01,5.866000000000000227e+02,1.662884230000000000e+09
5.048880900000000338e+01,1.635620700000000127e+01,5.868999999999999773e+02,1.662884231000000000e+09
5.048879900000000021e+01,1.635619600000000062e+01,5.872999999999999545e+02,1.662884232000000000e+09
5.048878700000000208e+01,1.635618699999999848e+01,5.877999999999999545e+02,1.662884233000000000e+09
5.048877900000000096e+01,1.635617600000000138e+01,5.881000000000000227e+02,1.662884234000000000e+09
5.048877800000000349e+01,1.635613599999999934e+01,5.890000000000000000e+02,1.662884235000000000e+09
5.048877900000000096e+01,1.635610700000000151e+01,5.896000000000000227e+02,1.662884236000000000e+09
5.048877800000000349e+01,1.635608900000000077e+01,5.900000000000000000e+02,1.662884237000000000e+09
5.048878200000000049e+01,1.635607900000000114e+01,5.902999999999999545e+02,1.662884238000000000e+09
5.048878400000000255e+01,1.635606500000000096e+01,5.906000000000000227e+02,1.662884239000000000e+09
5.048878500000000003e+01,1.635605299999999929e+01,5.907999999999999545e+02,1.662884240000000000e+09
5.048878299999999797e+01,1.635604199999999864e+01,5.911000000000000227e+02,1.662884241000000000e+09
5.048878200000000049e+01,1.635603700000000060e+01,5.912000000000000455e+02,1.662884242000000000e+09
5.048877900000000096e+01,1.635603599999999958e+01,5.912999999999999545e+02,1.662884243000000000e+09
5.048877300000000190e+01,1.635602700000000098e+01,5.916000000000000227e+02,1.662884244000000000e+09
5.048876500000000078e+01,1.635602300000000042e+01,5.917999999999999545e+02,1.662884245000000000e+09
5.048875499999999761e+01,1.635602700000000098e+01,5.922000000000000455e+02,1.662884246000000000e+09
5.048874500000000154e+01,1.635603300000000004e+01,5.925000000000000000e+02,1.662884247000000000e+09
5.048872899999999930e+01,1.635603899999999911e+01,5.931000000000000227e+02,1.662884248000000000e+09
5.048872000000000071e+01,1.635604400000000069e+01,5.933999999999999773e+02,1.662884249000000000e+09
5.048870699999999800e+01,1.635604000000000013e+01,5.937999999999999545e+02,1.662884250000000000e+09
5.048869700000000194e+01,1.635603100000000154e+01,5.942000000000000455e+02,1.662884251000000000e+09
5.048869200000000035e+01,1.635601799999999884e+01,5.962999999999999545e+02,1.662884252000000000e+09
5.048868099999999970e+01,1.635601099999999875e+01,5.966000000000000227e+02,1.662884253000000000e+09
5.048867099999999652e+01,1.635600700000000174e+01,5.967999999999999545e+02,1.662884254000000000e+09
5.048866399999999999e+01,1.635600300000000118e+01,5.970000000000000000e+02,1.662884255000000000e+09
5.048865700000000345e+01,1.635601000000000127e+01,5.972000000000000455e+02,1.662884256000000000e+09
5.048865500000000139e+01,1.635602300000000042e+01,5.973999999999999773e+02,1.662884257000000000e+09
5.048865800000000092e+01,1.635603100000000154e+01,5.976000000000000227e+02,1.662884258000000000e+09
5.048866000000000298e+01,1.635603100000000154e+01,5.976000000000000227e+02,1.662884259000000000e+09
5.048865399999999681e+01,1.635604199999999864e+01,5.977999999999999545e+02,1.662884260000000000e+09
5.048863599999999963e+01,1.635605400000000031e+01,5.982999999999999545e+02,1.662884261000000000e+09
5.048862100000000197e+01,1.635606200000000143e+01,5.987000000000000455e+02,1.662884262000000000e+09
5.048860899999999674e+01,1.635606900000000152e+01,5.990000000000000000e+02,1.662884263000000000e+09
5.048859900000000067e+01,1.635607699999999909e+01,5.992999999999999545e+02,1.662884264000000000e+09
5.048859199999999703e+01,1.635608799999999974e+01,5.995000000000000000e+02,1.662884265000000000e+09
5.048858299999999844e+01,1.635610600000000048e+01,5.998999999999999773e+02,1.662884266000000000e+09
5.048857499999999732e+01,1.635613499999999831e+01,6.003999999999999773e+02,1.662884267000000000e+09
5.048856899999999825e+01,1.635616200000000120e+01,6.007999999999999545e+02,1.662884268000000000e+09
5.048856599999999872e+01,1.635618399999999895e+01,6.012000000000000455e+02,1.662884269000000000e+09
5.048856399999999667e+01,1.635619499999999960e+01,6.013999999999999773e+02,1.662884270000000000e+09
5.048855999999999966e+01,1.635620499999999922e+01,6.015000000000000000e+02,1.662884271000000000e+09
5.048855199999999854e+01,1.635621799999999837e+01,6.017999999999999545e+02,1.662884272000000000e+09
5.048855300000000312e+01,1.635622899999999902e+01,6.020000000000000000e+02,1.662884273000000000e+09
5.048854899999999901e+01,1.635623800000000116e+01,6.022000000000000455e+02,1.662884274000000000e+09
5.048854200000000247e+01,1.635624100000000070e+01,6.023999999999999773e+02,1.662884275000000000e+09
5.048853199999999930e+01,1.635623999999999967e+01,6.026000000000000227e+02,1.662884276000000000e+09
5.048852399999999818e+01,1.635623599999999911e+01,6.027999999999999545e+02,1.662884277000000000e+09
5.048851700000000164e+01,1.635622199999999893e+01,6.031000000000000227e+02,1.662884278000000000e+09
5.048851100000000258e+01,1.635621099999999828e+01,6.032999999999999545e+02,1.662884279000000000e+09
5.048850000000000193e+01,1.635620700000000127e+01,6.036000000000000227e+02,1.662884280000000000e+09
5.048848799999999670e+01,1.635620199999999969e+01,6.038999999999999773e+02,1.662884281000000000e+09
5.048847800000000063e+01,1.635619499999999960e+01,6.041000000000000227e+02,1.662884282000000000e+09
5.048846699999999998e+01,1.635618200000000044e+01,6.045000000000000000e+02,1.662884283000000000e+09
5.048845500000000186e+01,1.635617099999999979e+01,6.047999999999999545e+02,1.662884284000000000e+09
5.048844600000000327e+01,1.635615500000000111e+01,6.051000000000000227e+02,1.662884285000000000e+09
5.048843800000000215e+01,1.635613499999999831e+01,6.053999999999999773e+02,1.662884286000000000e+09
5.048843200000000309e+01,1.635611099999999851e+01,6.057000000000000455e+02,1.662884287000000000e+09
5.048842799999999897e+01,1.635609399999999880e+01,6.058999999999999773e+02,1.662884288000000000e+09
5.048841600000000085e+01,1.635608099999999965e+01,6.062000000000000455e+02,1.662884289000000000e+09
5.048840700000000226e+01,1.635606299999999891e+01,6.065000000000000000e+02,1.662884290000000000e+09
5.048840200000000067e+01,1.635604400000000069e+01,6.067000000000000455e+02,1.662884291000000000e+09
5.048839499999999703e+01,1.635602300000000042e+01,6.070000000000000000e+02,1.662884292000000000e+09
5.048839199999999749e+01,1.635600099999999912e+01,6.072000000000000455e+02,1.662884293000000000e+09
5.048838700000000301e+01,1.635598999999999847e+01,6.072999999999999545e+02,1.662884294000000000e+09
5.048838400000000348e+01,1.635597299999999876e+01,6.075000000000000000e+02,1.662884295000000000e+09
5.048837999999999937e+01,1.635595100000000102e+01,6.077000000000000455e+02,1.662884296000000000e+09
5.048838500000000096e+01,1.635592799999999869e+01,6.078999999999999773e+02,1.662884297000000000e+09
5.048839100000000002e+01,1.635590499999999992e+01,6.080000000000000000e+02,1.662884298000000000e+09
5.048840700000000226e+01,1.635586699999999993e+01,6.083999999999999773e+02,1.662884299000000000e+09
5.048840700000000226e+01,1.635586699999999993e+01,6.083999999999999773e+02,1.662884300000000000e+09
5.048841900000000038e+01,1.635585299999999975e+01,6.085000000000000000e+02,1.662884301000000000e+09
5.048843899999999962e+01,1.635585000000000022e+01,6.087000000000000455e+02,1.662884302000000000e+09
5.048846000000000345e+01,1.635585700000000031e+01,6.087999999999999545e+02,1.662884303000000000e+09
5.048847899999999811e+01,1.635586699999999993e+01,6.090000000000000000e+02,1.662884304000000000e+09
5.048850099999999941e+01,1.635586999999999946e+01,6.091000000000000227e+02,1.662884305000000000e+09
5.048852999999999724e+01,1.635586999999999946e+01,6.092999999999999545e+02,1.662884306000000000e+09
5.048855700000000013e+01,1.635585400000000078e+01,6.095000000000000000e+02,1.662884307000000000e+09
5.048858400000000302e+01,1.635583400000000154e+01,6.097000000000000455e+02,1.662884308000000000e+09
5.048861000000000132e+01,1.635582499999999939e+01,6.097999999999999545e+02,1.662884309000000000e+09
5.048863699999999710e+01,1.635581200000000024e+01,6.101000000000000227e+02,1.662884310000000000e+09
5.048866799999999699e+01,1.635579699999999903e+01,6.102999999999999545e+02,1.662884311000000000e+09
5.048869599999999735e+01,1.635578100000000035e+01,6.106000000000000227e+02,1.662884312000000000e+09
5.048871599999999660e+01,1.635576100000000110e+01,6.108999999999999773e+02,1.662884313000000000e+09
5.048873199999999883e+01,1.635574000000000083e+01,6.112000000000000455e+02,1.662884314000000000e+09
5.048875199999999808e+01,1.635572099999999907e+01,6.115000000000000000e+02,1.662884315000000000e+09
5.048876700000000284e+01,1.635569800000000029e+01,6.117999999999999545e+02,1.662884316000000000e+09
5.048877499999999685e+01,1.635567199999999843e+01,6.120000000000000000e+02,1.662884317000000000e+09
5.048877800000000349e+01,1.635564899999999966e+01,6.122999999999999545e+02,1.662884318000000000e+09
5.048877399999999938e+01,1.635563000000000144e+01,6.125000000000000000e+02,1.662884319000000000e+09
5.048877399999999938e+01,1.635561200000000071e+01,6.127000000000000455e+02,1.662884320000000000e+09
5.048877600000000143e+01,1.635559699999999950e+01,6.127999999999999545e+02,1.662884321000000000e+09
5.048877699999999891e+01,1.635558400000000034e+01,6.130000000000000000e+02,1.662884322000000000e+09
5.048877699999999891e+01,1.635556800000000166e+01,6.132000000000000455e+02,1.662884323000000000e+09
5.048877900000000096e+01,1.635555000000000092e+01,6.133999999999999773e+02,1.662884324000000000e+09
5.048877800000000349e+01,1.635552600000000112e+01,6.137000000000000455e+02,1.662884325000000000e+09
5.048877399999999938e+01,1.635550599999999832e+01,6.140000000000000000e+02,1.662884326000000000e+09
5.048877600000000143e+01,1.635548500000000161e+01,6.142000000000000455e+02,1.662884327000000000e+09
5.048877999999999844e+01,1.635546300000000031e+01,6.145000000000000000e+02,1.662884328000000000e+09
5.048878700000000208e+01,1.635544200000000004e+01,6.147999999999999545e+02,1.662884329000000000e+09
5.048879500000000320e+01,1.635542600000000135e+01,6.151000000000000227e+02,1.662884330000000000e+09
5.048880499999999927e+01,1.635541200000000117e+01,6.153999999999999773e+02,1.662884331000000000e+09
5.048881599999999992e+01,1.635540100000000052e+01,6.157000000000000455e+02,1.662884332000000000e+09
5.048882199999999898e+01,1.635538199999999875e+01,6.160000000000000000e+02,1.662884333000000000e+09
5.048881699999999739e+01,1.635535199999999989e+01,6.163999999999999773e+02,1.662884334000000000e+09
5.048880199999999974e+01,1.635532600000000159e+01,6.168999999999999773e+02,1.662884335000000000e+09
5.048879300000000114e+01,1.635530100000000076e+01,6.173999999999999773e+02,1.662884336000000000e+09
5.048878599999999750e+01,1.635528199999999899e+01,6.177000000000000455e+02,1.662884337000000000e+09
5.048877999999999844e+01,1.635527000000000086e+01,6.180000000000000000e+02,1.662884338000000000e+09
5.048877999999999844e+01,1.635525900000000021e+01,6.181000000000000227e+02,1.662884339000000000e+09
5.048878400000000255e+01,1.635524600000000106e+01,6.183999999999999773e+02,1.662884340000000000e+09
5.048878400000000255e+01,1.635523200000000088e+01,6.186000000000000227e+02,1.662884341000000000e+09
5.048878899999999703e+01,1.635521999999999920e+01,6.187999999999999545e+02,1.662884342000000000e+09
5.048878799999999956e+01,1.635520800000000108e+01,6.190000000000000000e+02,1.662884343000000000e+09
5.048878599999999750e+01,1.635519499999999837e+01,6.192000000000000455e+02,1.662884344000000000e+09
5.048878100000000302e+01,1.635518100000000175e+01,6.195000000000000000e+02,1.662884345000000000e+09
5.048877900000000096e+01,1.635516499999999951e+01,6.197000000000000455e+02,1.662884346000000000e+09
5.048877600000000143e+01,1.635514600000000129e+01,6.201000000000000227e+02,1.662884347000000000e+09
5.048877000000000237e+01,1.635512999999999906e+01,6.203999999999999773e+02,1.662884348000000000e+09
5.048876899999999779e+01,1.635510800000000131e+01,6.207999999999999545e+02,1.662884349000000000e+09
5.048876599999999826e+01,1.635508000000000095e+01,6.212000000000000455e+02,1.662884350000000000e+09
5.048875900000000172e+01,1.635505799999999965e+01,6.217000000000000455e+02,1.662884351000000000e+09
5.048875199999999808e+01,1.635503999999999891e+01,6.220000000000000000e+02,1.662884352000000000e+09
5.048874200000000201e+01,1.635502200000000173e+01,6.225000000000000000e+02,1.662884353000000000e+09
5.048873499999999837e+01,1.635500299999999996e+01,6.228999999999999773e+02,1.662884354000000000e+09
5.048872200000000277e+01,1.635499000000000080e+01,6.232999999999999545e+02,1.662884355000000000e+09
5.048871199999999959e+01,1.635497700000000165e+01,6.237000000000000455e+02,1.662884356000000000e+09
5.048870699999999800e+01,1.635496900000000053e+01,6.238999999999999773e+02,1.662884357000000000e+09
5.048870999999999754e+01,1.635496200000000044e+01,6.241000000000000227e+02,1.662884358000000000e+09
5.048871199999999959e+01,1.635495399999999933e+01,6.242000000000000455e+02,1.662884359000000000e+09
5.048871599999999660e+01,1.635493900000000167e+01,6.245000000000000000e+02,1.662884360000000000e+09
5.048872099999999818e+01,1.635492599999999896e+01,6.247999999999999545e+02,1.662884361000000000e+09
5.048872300000000024e+01,1.635491899999999887e+01,6.250000000000000000e+02,1.662884362000000000e+09
5.048872699999999725e+01,1.635491299999999981e+01,6.252000000000000455e+02,1.662884363000000000e+09
5.048873199999999883e+01,1.635490100000000169e+01,6.253999999999999773e+02,1.662884364000000000e+09
5.048873100000000136e+01,1.635489300000000057e+01,6.256000000000000227e+02,1.662884365000000000e+09
5.048872200000000277e+01,1.635489000000000104e+01,6.258999999999999773e+02,1.662884366000000000e+09
5.048870999999999754e+01,1.635488399999999842e+01,6.262999999999999545e+02,1.662884367000000000e+09
5.048870500000000305e+01,1.635487499999999983e+01,6.265000000000000000e+02,1.662884368000000000e+09
5.048870399999999847e+01,1.635486699999999871e+01,6.266000000000000227e+02,1.662884369000000000e+09
5.048870500000000305e+01,1.635486099999999965e+01,6.267999999999999545e+02,1.662884370000000000e+09
5.048870099999999894e+01,1.635485500000000059e+01,6.268999999999999773e+02,1.662884371000000000e+09
5.048869799999999941e+01,1.635484999999999900e+01,6.271000000000000227e+02,1.662884372000000000e+09
5.048869299999999782e+01,1.635484200000000143e+01,6.272999999999999545e+02,1.662884373000000000e+09
5.048868900000000082e+01,1.635482899999999873e+01,6.276000000000000227e+02,1.662884374000000000e+09
5.048868800000000334e+01,1.635481599999999958e+01,6.277999999999999545e+02,1.662884375000000000e+09
5.048868499999999671e+01,1.635481300000000005e+01,6.278999999999999773e+02,1.662884376000000000e+09
5.048868399999999923e+01,1.635481499999999855e+01,6.280000000000000000e+02,1.662884377000000000e+09
5.048868199999999717e+01,1.635481300000000005e+01,6.280000000000000000e+02,1.662884378000000000e+09
5.048866900000000157e+01,1.635481000000000051e+01,6.283999999999999773e+02,1.662884379000000000e+09
5.048865500000000139e+01,1.635481199999999902e+01,6.288999999999999773e+02,1.662884380000000000e+09
5.048864799999999775e+01,1.635481400000000107e+01,6.291000000000000227e+02,1.662884381000000000e+09
5.048864799999999775e+01,1.635482100000000116e+01,6.292000000000000455e+02,1.662884382000000000e+09
5.048864499999999822e+01,1.635482999999999976e+01,6.293999999999999773e+02,1.662884383000000000e+09
5.048864100000000121e+01,1.635483800000000087e+01,6.296000000000000227e+02,1.662884384000000000e+09
5.048863300000000010e+01,1.635483800000000087e+01,6.297999999999999545e+02,1.662884385000000000e+09
5.048862199999999945e+01,1.635483800000000087e+01,6.301000000000000227e+02,1.662884386000000000e+09
5.048861899999999991e+01,1.635483299999999929e+01,6.302000000000000455e+02,1.662884387000000000e+09
5.048861099999999880e+01,1.635482400000000069e+01,6.305000000000000000e+02,1.662884388000000000e+09
5.048860599999999721e+01,1.635482000000000014e+01,6.307000000000000455e+02,1.662884389000000000e+09
5.048860299999999768e+01,1.635481400000000107e+01,6.307999999999999545e+02,1.662884390000000000e+09
5.048861000000000132e+01,1.635479099999999875e+01,6.312000000000000455e+02,1.662884391000000000e+09
5.048860599999999721e+01,1.635477200000000053e+01,6.315000000000000000e+02,1.662884392000000000e+09
5.048859800000000320e+01,1.635476299999999839e+01,6.317999999999999545e+02,1.662884393000000000e+09
5.048858299999999844e+01,1.635475200000000129e+01,6.322000000000000455e+02,1.662884394000000000e+09
5.048856500000000125e+01,1.635473800000000111e+01,6.327000000000000455e+02,1.662884395000000000e+09
5.048855400000000060e+01,1.635472999999999999e+01,6.330000000000000000e+02,1.662884396000000000e+09
5.048854699999999696e+01,1.635472499999999840e+01,6.332000000000000455e+02,1.662884397000000000e+09
5.048854099999999789e+01,1.635471799999999831e+01,6.332999999999999545e+02,1.662884398000000000e+09
5.048853700000000089e+01,1.635470400000000168e+01,6.336000000000000227e+02,1.662884399000000000e+09
5.048853400000000136e+01,1.635468600000000094e+01,6.337999999999999545e+02,1.662884400000000000e+09
5.048852899999999977e+01,1.635467200000000076e+01,6.341000000000000227e+02,1.662884401000000000e+09
5.048852500000000276e+01,1.635465599999999853e+01,6.342999999999999545e+02,1.662884402000000000e+09
5.048852000000000118e+01,1.635464100000000087e+01,6.346000000000000227e+02,1.662884403000000000e+09
5.048851299999999753e+01,1.635462700000000069e+01,6.347999999999999545e+02,1.662884404000000000e+09
5.048850600000000099e+01,1.635461400000000154e+01,6.351000000000000227e+02,1.662884405000000000e+09
5.048849700000000240e+01,1.635460399999999836e+01,6.353999999999999773e+02,1.662884406000000000e+09
5.048849100000000334e+01,1.635458900000000071e+01,6.356000000000000227e+02,1.662884407000000000e+09
5.048848600000000175e+01,1.635457299999999847e+01,6.358999999999999773e+02,1.662884408000000000e+09
5.048847500000000110e+01,1.635455100000000073e+01,6.362999999999999545e+02,1.662884409000000000e+09
5.048846900000000204e+01,1.635452799999999840e+01,6.367000000000000455e+02,1.662884410000000000e+09
5.048846000000000345e+01,1.635450600000000065e+01,6.371000000000000227e+02,1.662884411000000000e+09
5.048845000000000027e+01,1.635448699999999889e+01,6.373999999999999773e+02,1.662884412000000000e+09
5.048844400000000121e+01,1.635446599999999862e+01,6.377999999999999545e+02,1.662884413000000000e+09
5.048844400000000121e+01,1.635445100000000096e+01,6.380000000000000000e+02,1.662884414000000000e+09
5.048844400000000121e+01,1.635444499999999834e+01,6.381000000000000227e+02,1.662884415000000000e+09
5.048843800000000215e+01,1.635444700000000040e+01,6.382999999999999545e+02,1.662884416000000000e+09
5.048843200000000309e+01,1.635444700000000040e+01,6.383999999999999773e+02,1.662884417000000000e+09
5.048842400000000197e+01,1.635444899999999890e+01,6.386000000000000227e+02,1.662884418000000000e+09
5.048841600000000085e+01,1.635444199999999881e+01,6.387999999999999545e+02,1.662884419000000000e+09
5.048841099999999926e+01,1.635443499999999872e+01,6.390000000000000000e+02,1.662884420000000000e+09
5.048840400000000272e+01,1.635442499999999910e+01,6.392999999999999545e+02,1.662884421000000000e+09
5.048839600000000161e+01,1.635441700000000154e+01,6.395000000000000000e+02,1.662884422000000000e+09
5.048838899999999796e+01,1.635440799999999939e+01,6.397000000000000455e+02,1.662884423000000000e+09
5.048837999999999937e+01,1.635440300000000136e+01,6.400000000000000000e+02,1.662884424000000000e+09
5.048837100000000078e+01,1.635440300000000136e+01,6.402000000000000455e+02,1.662884425000000000e+09
5.048836899999999872e+01,1.635440300000000136e+01,6.402000000000000455e+02,1.662884426000000000e+09
